r_m,z_m,major_r_m,psi_norm,psi_wb,br_t,bz_t,bphi_t,b_total_t,density_1e19_m3,pressure_pa,temperature_kev,j_phi_a_m2,inside_closed_surface
-3.9559859155e-01,-6.2330921053e-01,1.4544014085e+00,1.0513716876e+00,2.2380569802e-01,7.8558595378e-02,-8.1093786515e-02,3.8160029052e+00,3.8176728288e+00,2.1921509749e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,-5.9560657895e-01,1.4544014085e+00,1.0360817311e+00,2.2055092197e-01,8.2828376351e-02,-8.7682998912e-02,3.8160029052e+00,3.8179087235e+00,2.1960956553e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,-5.6790394737e-01,1.4544014085e+00,1.0200172081e+00,2.1713126381e-01,8.6716693579e-02,-9.4646200114e-02,3.8160029052e+00,3.8181613194e+00,2.1987881102e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,-5.4020131579e-01,1.4544014085e+00,1.0032553387e+00,2.1356316136e-01,9.0169353150e-02,-1.0198340420e-01,3.8160029052e+00,3.8184302141e+00,2.1999676724e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,-5.1249868421e-01,1.4544014085e+00,9.8588381986e-01,2.0986528273e-01,9.3075249799e-02,-1.0962426206e-01,3.8181576006e+00,3.8208648162e+00,2.5952725331e-01,8.6292457507e+01,2.5760971223e+00,7.6303360337e+03,1
-3.9559859155e-01,-4.8479605263e-01,1.4544014085e+00,9.6802193031e-01,2.0606301879e-01,9.5285228465e-02,-1.1743070862e-01,3.8208840415e+00,3.8238755347e+00,2.9006339439e-01,3.1929265045e+02,2.9032749886e+00,2.1052247601e+04,1
-3.9559859155e-01,-4.5709342105e-01,1.4544014085e+00,9.4981382949e-01,2.0218705678e-01,9.6698243016e-02,-1.2530853227e-01,3.8236633281e+00,3.8269379437e+00,3.1605134335e-01,6.5668912321e+02,3.1573706963e+00,3.6937478425e+04,1
-3.9559859155e-01,-4.2939078947e-01,1.4544014085e+00,9.3141704673e-01,1.9827093002e-01,9.7252746276e-02,-1.3318800324e-01,3.8264714152e+00,3.8300235811e+00,3.3952147124e-01,1.0823587253e+03,3.3742639392e+00,5.4585464662e+04,1
-3.9559859155e-01,-4.0168815789e-01,1.4544014085e+00,9.1299904005e-01,1.9435028531e-01,9.6903856853e-02,-1.4100215560e-01,3.8292827419e+00,3.8331029575e+00,3.6117618242e-01,1.5836667620e+03,3.5663523929e+00,7.3521068952e+04,1
-3.9559859155e-01,-3.7398552632e-01,1.4544014085e+00,8.9473432854e-01,1.9046227258e-01,9.5621556486e-02,-1.4868477841e-01,3.8320706695e+00,3.8361460167e+00,3.8132264659e-01,2.1482467067e+03,3.7394380708e+00,9.3338332445e+04,1
-3.9559859155e-01,-3.4628289474e-01,1.4544014085e+00,8.7680173353e-01,1.8664495755e-01,9.3390345652e-02,-1.5617002029e-01,3.8348079029e+00,3.8391226191e+00,4.0010170345e-01,2.7630750775e+03,3.8966350787e+00,1.1365803441e+05,1
-3.9559859155e-01,-3.1858026316e-01,1.4544014085e+00,8.5938164142e-01,1.8293673911e-01,9.0209058492e-02,-1.6339250209e-01,3.8374669078e+00,3.8420030001e+00,4.1757137376e-01,3.4142283899e+03,4.0397378914e+00,1.3411405043e+05,1
-3.9559859155e-01,-2.9087763158e-01,1.4544014085e+00,8.4265331489e-01,1.7937577695e-01,8.6090515318e-02,-1.7028786922e-01,3.8400203215e+00,3.8447581985e+00,4.3374448660e-01,4.0869327093e+03,4.1698161094e+00,1.5435003407e+05,1
-3.9559859155e-01,-2.6317500000e-01,1.4544014085e+00,8.2679228723e-01,1.7599943687e-01,8.1061275670e-02,-1.7679395654e-01,3.8424413506e+00,3.8473604674e+00,4.4860812489e-01,4.7657679629e+03,4.2875111790e+00,1.7402046916e+05,1
-3.9559859155e-01,-2.3547236842e-01,1.4544014085e+00,8.1196776708e-01,1.7284373835e-01,7.5161722789e-02,-1.8285179535e-01,3.8447041671e+00,3.8497836558e+00,4.6213480203e-01,5.4349683081e+03,4.3932001272e+00,1.9279381211e+05,1
-3.9559859155e-01,-2.0776973684e-01,1.4544014085e+00,7.9834000075e-01,1.6994279305e-01,6.8445613111e-02,-1.8840535727e-01,3.8467843109e+00,3.8520034937e+00,4.7428950450e-01,6.0787873152e+03,4.4870935377e+00,2.1035669741e+05,1
-3.9559859155e-01,-1.8006710526e-01,1.4544014085e+00,7.8605784751e-01,1.6732828868e-01,6.0978786317e-02,-1.9340198689e-01,3.8486590602e+00,3.8539978338e+00,4.8503428328e-01,6.6818928662e+03,4.5692966398e+00,2.2641831067e+05,1
-3.9559859155e-01,-1.5236447368e-01,1.4544014085e+00,7.7525663021e-01,1.6502903142e-01,5.2837761345e-02,-1.9779327965e-01,3.8503077593e+00,3.8557468604e+00,4.9433133980e-01,7.2297678459e+03,4.6398487152e+00,2.4071451049e+05,1
-3.9559859155e-01,-1.2466184211e-01,1.4544014085e+00,7.6605624208e-01,1.6307054299e-01,4.4108422550e-02,-2.0153598537e-01,3.8517121076e+00,3.8572332657e+00,5.0214517386e-01,7.7090998279e+03,4.6987493728e+00,2.5301153629e+05,1
-3.9559859155e-01,-9.6959210526e-02,1.4544014085e+00,7.5855949465e-01,1.6147470889e-01,3.4884741383e-02,-2.0459277851e-01,3.8528564120e+00,3.8584423906e+00,5.0844412299e-01,8.1081456382e+03,4.7459765407e+00,2.6310922992e+05,1
-3.9559859155e-01,-6.9256578947e-02,1.4544014085e+00,7.5285070848e-01,1.6025947846e-01,2.5267468600e-02,-2.0693287337e-01,3.8537278018e+00,3.8593623346e+00,5.1320148230e-01,8.4170580488e+03,4.7814989722e+00,2.7084373525e+05,1
-3.9559859155e-01,-4.1553947368e-02,1.4544014085e+00,7.4899455616e-01,1.5943861855e-01,1.5362771250e-02,-2.0853249912e-01,3.8543164053e+00,3.8599840376e+00,5.1639631584e-01,8.6281632886e+03,4.8052849237e+00,2.7608966313e+05,1
-3.9559859155e-01,-1.3851315789e-02,1.4544014085e+00,7.4703516897e-01,1.5902152342e-01,5.2808146315e-03,-2.0937525048e-01,3.8546154864e+00,3.8603013394e+00,5.1801402653e-01,8.7361798311e+03,4.8173080166e+00,2.7876172477e+05,1
-3.9559859155e-01,1.3851315789e-02,1.4544014085e+00,7.4699551669e-01,1.5901308263e-01,-4.8657002235e-03,-2.0945232459e-01,3.8546215390e+00,3.8603110185e+00,5.1804672539e-01,8.7383709703e+03,4.8175508955e+00,2.7881584429e+05,1
-3.9559859155e-01,4.1553947368e-02,1.4544014085e+00,7.4887706790e-01,1.5941360880e-01,-1.4963030290e-02,-2.0876264972e-01,3.8543343388e+00,3.8600128149e+00,5.1649342310e-01,8.6346259391e+03,4.8060070370e+00,2.7624976192e+05,1
-3.9559859155e-01,6.9256578947e-02,1.4544014085e+00,7.5265973524e-01,1.6021882594e-01,-2.4897902093e-02,-2.0731290842e-01,3.8537569520e+00,3.8594094357e+00,5.1336005449e-01,8.4274666917e+03,4.7826808682e+00,2.7110313305e+05,1
-3.9559859155e-01,9.6959210526e-02,1.4544014085e+00,7.5830210789e-01,1.6141991892e-01,-3.4559027521e-02,-2.0511745427e-01,3.8528956996e+00,3.8585065463e+00,5.0865933495e-01,8.1219799148e+03,4.7475861907e+00,2.6345711986e+05,1
-3.9559859155e-01,1.2466184211e-01,1.4544014085e+00,7.6574197065e-01,1.6300364397e-01,-4.3838609738e-02,-2.0219811910e-01,3.8517600780e+00,3.8573127436e+00,5.0241043683e-01,7.7256762977e+03,4.7007427407e+00,2.5343346283e+05,1
-3.9559859155e-01,1.5236447368e-01,1.4544014085e+00,7.7489710647e-01,1.6495249953e-01,-5.2633824447e-02,-1.9858390385e-01,3.8503626370e+00,3.8558395095e+00,4.9463846115e-01,7.2482815515e+03,4.6421705226e+00,2.4119301388e+05,1
-3.9559859155e-01,1.8006710526e-01,1.4544014085e+00,7.8566637627e-01,1.6724495611e-01,-6.0848263528e-02,-1.9431054179e-01,3.8487188145e+00,3.8541011417e+00,4.8537366190e-01,6.7014660409e+03,4.5718812899e+00,2.2693371324e+05,1
-3.9559859155e-01,2.0776973684e-01,1.4544014085e+00,7.9793106793e-01,1.6985574344e-01,-6.8393337364e-02,-1.8941991786e-01,3.8468467305e+00,3.8521146558e+00,4.7465035448e-01,6.0985221365e+03,4.4898661492e+00,2.1088800054e+05,1
-3.9559859155e-01,2.3547236842e-01,1.4544014085e+00,8.1155650698e-01,1.7275619334e-01,-7.5189656778e-02,-1.8395932864e-01,3.8447669419e+00,3.8498996554e+00,4.6250539499e-01,5.4540003796e+03,4.3960776080e+00,1.9331966720e+05,1
-3.9559859155e-01,2.6317500000e-01,1.4544014085e+00,8.2639392875e-01,1.7591463823e-01,-8.1168453737e-02,-1.7798060308e-01,3.8425021561e+00,3.8474781653e+00,4.4897603934e-01,4.7833172377e+03,4.2904032451e+00,1.7452018210e+05,1
-3.9559859155e-01,2.9087763158e-01,1.4544014085e+00,8.4228262679e-01,1.7929686850e-01,-8.6273090990e-02,-1.7153923815e-01,3.8400769034e+00,3.8448744297e+00,4.3409684990e-01,4.1023488355e+03,4.1726261116e+00,1.5480456119e+05,1
-3.9559859155e-01,3.1858026316e-01,1.4544014085e+00,8.5905239651e-01,1.8286665268e-01,-9.0460459007e-02,-1.6469396040e-01,3.8375171638e+00,3.8421146752e+00,4.1789507674e-01,3.4270279325e+03,4.0423632311e+00,1.3450694505e+05,1
-3.9559859155e-01,3.4628289474e-01,1.4544014085e+00,8.7652621247e-01,1.8658630733e-01,-9.3701544210e-02,-1.5750695903e-01,3.8348499585e+00,3.8392268265e+00,4.0038355504e-01,2.7729686709e+03,3.8989668090e+00,1.1397630500e+05,1
-3.9559859155e-01,3.7398552632e-01,1.4544014085e+00,8.9452288708e-01,1.9041726299e-01,-9.5981456107e-02,-1.5004288284e-01,3.8321029440e+00,3.8362401228e+00,3.8154940635e-01,2.1551549730e+03,3.7413588564e+00,9.3573179585e+04,1
-3.9559859155e-01,4.0168815789e-01,1.4544014085e+00,9.1285975812e-01,1.9432063634e-01,-9.7299751137e-02,-1.4236768721e-01,3.8293040019e+00,3.8331846993e+00,3.6133435310e-01,1.5877252382e+03,3.5677310827e+00,7.3668495053e+04,1
-3.9559859155e-01,4.2939078947e-01,1.4544014085e+00,9.3135547009e-01,1.9825782218e-01,-9.7670819866e-02,-1.3454808057e-01,3.8264808142e+00,3.8300911473e+00,3.3959657909e-01,1.0839140031e+03,3.3749424316e+00,5.4646804536e+04,1
-3.9559859155e-01,4.5709342105e-01,1.4544014085e+00,9.4983280829e-01,2.0219109680e-01,-9.7124093788e-02,-1.2665138003e-01,3.8236604312e+00,3.8269900385e+00,3.1602591542e-01,6.5629182618e+02,3.1571299515e+00,3.6920026621e+04,1
-3.9559859155e-01,4.8479605263e-01,1.4544014085e+00,9.6812155844e-01,2.0608422665e-01,-9.5704411148e-02,-1.1874587361e-01,3.8208688342e+00,3.8239114223e+00,2.8991052444e-01,3.1770252147e+02,2.9017261107e+00,2.0970599146e+04,1
-3.9559859155e-01,5.1249868421e-01,1.4544014085e+00,9.8606147925e-01,2.0990310112e-01,-9.3473854107e-02,-1.1090284081e-01,3.8181304826e+00,3.8208843458e+00,2.5917836274e-01,8.4561373447e+01,2.5720979976e+00,7.5117524401e+03,1
-3.9559859155e-01,5.4020131579e-01,1.4544014085e+00,1.0035058575e+00,2.1361648935e-01,-9.0535130838e-02,-1.0321942886e-01,3.8160029052e+00,3.8184720810e+00,2.1999625101e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,5.6790394737e-01,1.4544014085e+00,1.0203333318e+00,2.1719855711e-01,-8.7038158709e-02,-9.5834367103e-02,3.8160029052e+00,3.8181982714e+00,2.1987497358e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,5.9560657895e-01,1.4544014085e+00,1.0364539398e+00,2.2063015410e-01,-8.3094582113e-02,-8.8818370884e-02,3.8160029052e+00,3.8179407519e+00,2.1960154824e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,6.2330921053e-01,1.4544014085e+00,1.0517885828e+00,2.2389444258e-01,-7.8760837677e-02,-8.2172579827e-02,3.8160029052e+00,3.8177000635e+00,2.1920248942e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,6.5101184211e-01,1.4544014085e+00,1.0662686624e+00,2.2697681997e-01,-7.4091104094e-02,-7.5892464792e-02,3.8160029052e+00,3.8174765658e+00,2.1870467174e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,6.7871447368e-01,1.4544014085e+00,1.0798355892e+00,2.2986481435e-01,-6.9136656740e-02,-6.9968655859e-02,3.8160029052e+00,3.8172704466e+00,2.1813449483e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,7.0641710526e-01,1.4544014085e+00,1.0924401748e+00,2.3254795498e-01,-6.3945424942e-02,-6.4388003746e-02,3.8160029052e+00,3.8170817394e+00,2.1751721841e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,7.3411973684e-01,1.4544014085e+00,1.1040419735e+00,2.3501763215e-01,-5.8561752432e-02,-5.9134377588e-02,3.8160029052e+00,3.8169103377e+00,2.1687645883e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,7.6182236842e-01,1.4544014085e+00,1.1146085831e+00,2.3726694841e-01,-5.3026212129e-02,-5.4189310472e-02,3.8160029052e+00,3.8167560091e+00,2.1623383244e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,7.8952500000e-01,1.4544014085e+00,1.1241149165e+00,2.3929056347e-01,-4.7375522385e-02,-4.9532559037e-02,3.8160029052e+00,3.8166184099e+00,2.1560872654e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,8.1722763158e-01,1.4544014085e+00,1.1325424713e+00,2.4108453872e-01,-4.1642680746e-02,-4.5142586762e-02,3.8160029052e+00,3.8164971032e+00,2.1501817603e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,8.4493026316e-01,1.4544014085e+00,1.1398786515e+00,2.4264619285e-01,-3.5857444849e-02,-4.0996973117e-02,3.8160029052e+00,3.8163915785e+00,2.1447682099e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,8.7263289474e-01,1.4544014085e+00,1.1461162194e+00,2.4397398516e-01,-3.0047277499e-02,-3.7072756724e-02,3.8160029052e+00,3.8163012723e+00,2.1399691863e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,9.0033552632e-01,1.4544014085e+00,1.1512529750e+00,2.4506744733e-01,-2.4238825738e-02,-3.3346726646e-02,3.8160029052e+00,3.8162255826e+00,2.1358838303e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,9.2803815789e-01,1.4544014085e+00,1.1552917677e+00,2.4592718592e-01,-1.8459916868e-02,-2.9795679665e-02,3.8160029052e+00,3.8161638754e+00,2.1325882780e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,9.5574078947e-01,1.4544014085e+00,1.1582409314e+00,2.4655497498e-01,-1.2741936332e-02,-2.6396662604e-02,3.8160029052e+00,3.8161154743e+00,2.1301359235e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,9.8344342105e-01,1.4544014085e+00,1.1601151965e+00,2.4695395017e-01,-7.1223253588e-03,-2.3127217261e-02,3.8160029052e+00,3.8160796334e+00,2.1285574075e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.0111460526e+00,1.4544014085e+00,1.1609370703e+00,2.4712890259e-01,-1.6468309605e-03,-1.9965641518e-02,3.8160029052e+00,3.8160554911e+00,2.1278603469e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.0388486842e+00,1.4544014085e+00,1.1607386004e+00,2.4708665427e-01,3.6289111010e-03,-1.6891273829e-02,3.8160029052e+00,3.8160420145e+00,2.1280289479e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.0665513158e+00,1.4544014085e+00,1.1595633549e+00,2.4683647952e-01,8.6388553945e-03,-1.3884800307e-02,3.8160029052e+00,3.8160379440e+00,2.1290237787e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.0942539474e+00,1.4544014085e+00,1.1574683828e+00,2.4639052240e-01,1.3307375348e-02,-1.0928574770e-02,3.8160029052e+00,3.8160417572e+00,2.1307820563e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.1219565789e+00,1.4544014085e+00,1.1545258804e+00,2.4576415135e-01,1.7551550767e-02,-8.0069330601e-03,3.8160029052e+00,3.8160516690e+00,2.1332188249e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.1496592105e+00,1.4544014085e+00,1.1508242861e+00,2.4497619224e-01,2.1284806493e-02,-5.1064744689e-03,3.8160029052e+00,3.8160656823e+00,2.1362293354e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.1773618421e+00,1.4544014085e+00,1.1464685690e+00,2.4404898987e-01,2.4421578788e-02,-2.2162756822e-03,3.8160029052e+00,3.8160816944e+00,2.1396927801e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.2050644737e+00,1.4544014085e+00,1.1415795572e+00,2.4300826497e-01,2.6882513880e-02,6.7200265525e-04,3.8160029052e+00,3.8160976525e+00,2.1434773215e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.2327671053e+00,1.4544014085e+00,1.1362922590e+00,2.4188275677e-01,2.8599606580e-02,3.5641580413e-03,3.8160029052e+00,3.8161117402e+00,2.1474461102e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.2604697368e+00,1.4544014085e+00,1.1307532460e+00,2.4070366598e-01,2.9520681940e-02,6.4636726900e-03,3.8160029052e+00,3.8161225639e+00,2.1514637643e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.2881723684e+00,1.4544014085e+00,1.1251172770e+00,2.3950393615e-01,2.9612707733e-02,9.3721446367e-03,3.8160029052e+00,3.8161293115e+00,2.1554026409e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.9559859155e-01,1.3158750000e+00,1.4544014085e+00,1.1195434278e+00,2.3831742978e-01,2.9284507008e-02,1.2289915754e-02,3.8160029052e+00,3.8161350601e+00,2.1591481903e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.3158750000e+00,1.4770070423e+00,1.1208373999e+00,2.3859287787e-01,-2.9972015060e-02,1.1638223313e-02,3.7575988748e+00,3.7577364295e+00,2.1582920507e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.2881723684e+00,1.4770070423e+00,1.1265530175e+00,2.3980956251e-01,-2.9498873555e-02,8.7881670745e-03,3.7575988748e+00,3.7577249393e+00,2.1544136164e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.2604697368e+00,1.4770070423e+00,1.1321776899e+00,2.4100688762e-01,-2.8639553268e-02,5.9519900572e-03,3.7575988748e+00,3.7577127290e+00,2.1504443580e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.2327671053e+00,1.4770070423e+00,1.1375629578e+00,2.4215325067e-01,-2.7034416498e-02,3.1271995485e-03,3.7575988748e+00,3.7576974256e+00,2.1465041451e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.2050644737e+00,1.4770070423e+00,1.1425705654e+00,2.4321922108e-01,-2.4741787695e-02,3.0994051660e-04,3.7575988748e+00,3.7576803424e+00,2.1427190512e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.1773618421e+00,1.4770070423e+00,1.1470744751e+00,2.4417796923e-01,-2.1828318849e-02,-2.5054570881e-03,3.7575988748e+00,3.7576631111e+00,2.1392161455e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.1496592105e+00,1.4770070423e+00,1.1509620541e+00,2.4500551894e-01,-1.8364820549e-02,-5.3267653653e-03,3.7575988748e+00,3.7576475280e+00,2.1361183904e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.1219565789e+00,1.4770070423e+00,1.1541344867e+00,2.4568083530e-01,-1.4422550606e-02,-8.1639861695e-03,3.7575988748e+00,3.7576354220e+00,2.1335400454e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.0942539474e+00,1.4770070423e+00,1.1565065338e+00,2.4618577343e-01,-1.0070227743e-02,-1.1029345343e-02,3.7575988748e+00,3.7576285553e+00,2.1315828208e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.0665513158e+00,1.4770070423e+00,1.1580057974e+00,2.4650492195e-01,-5.3719048623e-03,-1.3937188975e-02,3.7575988748e+00,3.7576285615e+00,2.1303328607e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.0388486842e+00,1.4770070423e+00,1.1585716621e+00,2.4662537769e-01,-3.8571533345e-04,-1.6903817955e-02,3.7575988748e+00,3.7576369159e+00,2.1298585056e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-1.0111460526e+00,1.4770070423e+00,1.1581540784e+00,2.4653648656e-01,4.8365884530e-03,-1.9947291742e-02,3.7575988748e+00,3.7576549324e+00,2.1302086959e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-9.8344342105e-01,1.4770070423e+00,1.1567123262e+00,2.4622958049e-01,1.0249445694e-02,-2.3087223874e-02,3.7575988748e+00,3.7576837779e+00,2.1314118381e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-9.5574078947e-01,1.4770070423e+00,1.1542138708e+00,2.4569773379e-01,1.5812816136e-02,-2.6344582564e-02,3.7575988748e+00,3.7577244957e+00,2.1334749495e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-9.2803815789e-01,1.4770070423e+00,1.1506333849e+00,2.4493555507e-01,2.1491196977e-02,-2.9741501396e-02,3.7575988748e+00,3.7577780312e+00,2.1363829275e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-9.0033552632e-01,1.4770070423e+00,1.1459519823e+00,2.4393902396e-01,2.7252478169e-02,-3.3301098255e-02,3.7575988748e+00,3.7578452555e+00,2.1400978315e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-8.7263289474e-01,1.4770070423e+00,1.1401566797e+00,2.4270537675e-01,3.3066756446e-02,-3.7047295410e-02,3.7575988748e+00,3.7579269839e+00,2.1445581170e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-8.4493026316e-01,1.4770070423e+00,1.1332400865e+00,2.4123304021e-01,3.8905194423e-02,-4.1004630060e-02,3.7575988748e+00,3.7580239884e+00,2.1496778170e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-8.1722763158e-01,1.4770070423e+00,1.1252003057e+00,2.3952161048e-01,4.4738979167e-02,-4.5198042317e-02,3.7575988748e+00,3.7581370043e+00,2.1553457150e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-7.8952500000e-01,1.4770070423e+00,1.1160410231e+00,2.3757187220e-01,5.0538408079e-02,-4.9652626406e-02,3.7575988748e+00,3.7582667305e+00,2.1614245995e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-7.6182236842e-01,1.4770070423e+00,1.1057717604e+00,2.3538585222e-01,5.6272110772e-02,-5.4393330595e-02,3.7575988748e+00,3.7584138261e+00,2.1677507354e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-7.3411973684e-01,1.4770070423e+00,1.0944082631e+00,2.3296690232e-01,6.1906404075e-02,-5.9444592059e-02,3.7575988748e+00,3.7585789025e+00,2.1741337217e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-7.0641710526e-01,1.4770070423e+00,1.0819730017e+00,2.3031980578e-01,6.7404772597e-02,-6.4829895155e-02,3.7575988748e+00,3.7587625121e+00,2.1803569425e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-6.7871447368e-01,1.4770070423e+00,1.0684957596e+00,2.2745090260e-01,7.2727466573e-02,-7.0571247380e-02,3.7575988748e+00,3.7589651354e+00,2.1861788480e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-3.7299295775e-01,-6.5101184211e-01,1.4770070423e+00,1.0540142881e+00,2.2436822891e-01,7.7831201086e-02,-7.6688581954e-02,3.7575988748e+00,3.7591871646e+00,2.1913353207e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
